model,model_key,dataset,item_id,pressure_type,condition,alpha_star,binding_constraint_primary,binding_constraints_json,top1_binding,p_top_clean_binding,entropy_binding,max_prob_binding,kl_binding
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00267,correct_pressure,cctp_kl_projection_tau_010,0.94,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_logit_linear_min_alpha,0.52,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_tube_main,0.52,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_tube_strict,0.55,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_tube_loose,0.5,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_geometric_prob_min_alpha,0.52,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_kl_projection_tau_005,0.5,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,wrong_pressure,cctp_kl_projection_tau_010,0.47,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00289,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_logit_linear_min_alpha,0.6,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_tube_main,0.6,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_tube_strict,0.63,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_tube_loose,0.58,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_geometric_prob_min_alpha,0.6,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_kl_projection_tau_005,0.58,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,wrong_pressure,cctp_kl_projection_tau_010,0.55,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00298,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_logit_linear_min_alpha,0.89,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_tube_main,0.89,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_tube_strict,0.93,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_tube_loose,0.81,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_prob_linear_min_alpha,0.88,p_top_clean,"[""p_top_clean"", ""KL""]",False,True,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_geometric_prob_min_alpha,0.89,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_kl_projection_tau_005,0.87,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,wrong_pressure,cctp_kl_projection_tau_010,0.82,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_logit_linear_min_alpha,0.92,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_tube_main,0.92,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_tube_strict,0.95,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_tube_loose,0.88,top1_clean_match,"[""top1_clean_match""]",True,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_prob_linear_min_alpha,0.88,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_geometric_prob_min_alpha,0.92,p_top_clean,"[""p_top_clean""]",False,True,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_kl_projection_tau_005,0.9,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00336,correct_pressure,cctp_kl_projection_tau_010,0.85,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_logit_linear_min_alpha,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_tube_main,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_tube_strict,0.89,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_tube_loose,0.83,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_geometric_prob_min_alpha,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_kl_projection_tau_005,0.8,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,wrong_pressure,cctp_kl_projection_tau_010,0.76,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_logit_linear_min_alpha,0.14,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_tube_main,0.14,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_tube_strict,0.48,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_prob_linear_min_alpha,0.01,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_geometric_prob_min_alpha,0.14,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_kl_projection_tau_005,0.48,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00732,correct_pressure,cctp_kl_projection_tau_010,0.14,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_logit_linear_min_alpha,0.9,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_tube_main,0.9,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_tube_strict,0.93,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_tube_loose,0.88,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_geometric_prob_min_alpha,0.9,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_kl_projection_tau_005,0.83,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,wrong_pressure,cctp_kl_projection_tau_010,0.78,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_logit_linear_min_alpha,0.81,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_tube_main,0.81,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_tube_strict,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_tube_loose,0.76,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_geometric_prob_min_alpha,0.81,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_kl_projection_tau_005,0.68,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00041,correct_pressure,cctp_kl_projection_tau_010,0.59,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_logit_linear_min_alpha,0.17,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_tube_main,0.17,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_tube_strict,0.49,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_prob_linear_min_alpha,0.02,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_geometric_prob_min_alpha,0.17,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_kl_projection_tau_005,0.49,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,wrong_pressure,cctp_kl_projection_tau_010,0.17,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00317,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00020,correct_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_logit_linear_min_alpha,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_tube_main,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_tube_strict,0.9,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_tube_loose,0.83,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_geometric_prob_min_alpha,0.86,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_kl_projection_tau_005,0.8,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,wrong_pressure,cctp_kl_projection_tau_010,0.75,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_logit_linear_min_alpha,0.81,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_tube_main,0.81,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_tube_strict,0.88,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_tube_loose,0.7,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_prob_linear_min_alpha,0.21,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_geometric_prob_min_alpha,0.81,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_kl_projection_tau_005,0.88,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00509,correct_pressure,cctp_kl_projection_tau_010,0.81,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_logit_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_tube_main,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_tube_strict,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_tube_loose,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_prob_linear_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_geometric_prob_min_alpha,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_kl_projection_tau_005,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,wrong_pressure,cctp_kl_projection_tau_010,0.0,none,[],False,False,False,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_logit_linear_min_alpha,0.92,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_tube_main,0.92,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_tube_strict,0.95,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_tube_loose,0.9,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_prob_linear_min_alpha,0.96,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_geometric_prob_min_alpha,0.92,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_kl_projection_tau_005,0.86,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00744,correct_pressure,cctp_kl_projection_tau_010,0.81,KL,"[""KL""]",False,False,False,False,True
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00126,wrong_pressure,cctp_logit_linear_min_alpha,0.69,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00126,wrong_pressure,cctp_tube_main,0.69,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00126,wrong_pressure,cctp_tube_strict,0.72,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00126,wrong_pressure,cctp_tube_loose,0.67,entropy,"[""entropy""]",False,False,True,False,False
Qwen2.5-1.5B,qwen25_15b,truthfulqa_mc,truthfulqa_mc_00126,wrong_pressure,cctp_prob_linear_min_alpha,0.97,entropy,"[""entropy""]",False,False,True,False,False
